country,year,refinery_scenario,demand_scenario,marine_fossil_proxy_t_per_yr,marine_total_t_per_yr,marine_fossil_used_t_per_yr,marine_methanol_eq_t_per_yr,methanol_t_per_yr,h2_for_methanol_t_per_yr,methanol_share
DK,2027,more-molecule,decline-1pct,47819.01789592247,53953.70412460567,47819.01789592247,6134.6862286831965,13163.371958028769,2501.040672025466,0.064
DK,2028,more-molecule,decline-1pct,44203.93541208813,53414.167083359614,44203.93541208813,9210.231671271482,19762.65790770313,3754.905002463595,0.09600000000000002
DK,2029,more-molecule,decline-1pct,40588.85292825379,52880.02541252602,40588.85292825379,12291.172484272225,26373.52085821226,5010.96896306033,0.128
DK,2030,more-molecule,decline-1pct,36973.77044441946,52351.22515840075,36973.77044441946,15377.454713981293,32995.8450395478,6269.210557514082,0.16
DK,2031,more-molecule,decline-1pct,34804.32907525883,51827.712906816756,34804.32907525883,17023.383831557927,36527.562291835355,6940.236835448717,0.19200000000000003
DK,2032,more-molecule,decline-1pct,32634.887706098183,51309.43577774858,32634.887706098183,18674.548071650395,40070.51269645587,7613.397412326616,0.22400000000000003
DK,2033,more-molecule,decline-1pct,30465.446336937544,50796.3414199711,30465.446336937544,20330.895083033553,43624.583921886064,8288.670945158352,0.256
DK,2034,more-molecule,decline-1pct,28296.004967776913,50288.37800577138,28296.004967776913,21992.373037994468,47189.66475991778,8966.036304384379,0.28800000000000003
DK,2035,more-molecule,decline-1pct,26126.563598616274,49785.49422571367,26126.563598616274,23658.930627097398,50765.64511442507,9645.472571740764,0.32
DK,2036,more-molecule,decline-1pct,23957.122229455643,49287.639283456534,23957.122229455643,25330.51705400089,54352.41599024312,10326.959038146193,0.35200000000000004
DK,2037,more-molecule,decline-1pct,21787.680860295004,48794.76289062197,21787.680860295004,27007.082030326965,57949.869482158865,11010.475201610185,0.38400000000000006
DK,2038,more-molecule,decline-1pct,19618.23949113436,48306.81526171575,19618.23949113436,28688.575770581385,61557.89876401131,11696.000765162149,0.41600000000000004
DK,2039,more-molecule,decline-1pct,17448.798121973723,47823.74710909859,17448.798121973723,30374.94898712487,65176.3980779011,12383.51563480121,0.44800000000000006
DK,2040,more-molecule,decline-1pct,15279.356752813093,47345.50963800761,15279.356752813093,32066.15288519451,68805.26272350783,13072.999917466486,0.48
DK,2041,more-molecule,decline-1pct,14266.741778479438,46872.05454162753,14266.741778479438,32605.31276314809,69962.1535169057,13292.809168212083,0.512
DK,2042,more-molecule,decline-1pct,13254.12680414579,46403.33399621125,13254.12680414579,33149.20719206546,71129.20337191936,13514.548640664678,0.544
DK,2043,more-molecule,decline-1pct,12241.511829812138,45939.300656249135,12241.511829812138,33697.788826437,72306.31069793265,13738.199032607205,0.5760000000000001
DK,2044,more-molecule,decline-1pct,11228.896855478488,45479.90764968665,11228.896855478488,34251.01079420816,73493.3749202356,13963.741234844763,0.6080000000000001
DK,2045,more-molecule,decline-1pct,10216.281881144838,45025.108573189784,10216.281881144838,34808.826692044946,74690.2964698653,14191.156329274407,0.64
DK,2046,more-molecule,decline-1pct,9203.666906811184,44574.857487457884,9203.666906811184,35371.1905806467,75896.97677354845,14420.425586974205,0.672
DK,2047,more-molecule,decline-1pct,8191.051932477537,44129.1089125833,8191.051932477537,35938.056980105765,77113.31824374454,14651.530466311462,0.7040000000000001
DK,2048,more-molecule,decline-1pct,7178.436958143885,43687.81782345747,7178.436958143885,36509.380865313586,78339.22426878846,14884.452611069806,0.7360000000000001
DK,2049,more-molecule,decline-1pct,6165.821983810237,43250.93964522289,6165.821983810237,37085.11766141265,79574.59920313167,15119.173848595017,0.7680000000000001
DK,2050,more-molecule,decline-1pct,5153.207009476588,42818.43024877067,5153.207009476588,37665.22323929408,80819.34835768127,15355.676187959441,0.8
EE,2025,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EE,2026,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.032
EE,2027,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.064
EE,2028,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.09600000000000002
EE,2029,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.128
EE,2030,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.16
EE,2031,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.19200000000000003
EE,2032,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.22400000000000003
EE,2033,more-molecule,decline-1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.256
